song_ID,title,singer,total,senti_ID
504,如果你知我苦衷（电影《蓝江传之反飞组风云》歌曲）,周慧敏,2060,0.9285714285714286
505,夢花火,まふまふ,5062,0.5
506,Chaperone,Hurts,7028,0.875
507,云梦谣（《诛仙手游》主题曲）,银临，慕寒,6214,0.8461538461538461
508,First Love,宇多田ヒカル,3544,0.0
509,你是明日意义,黎姿,1435,0.7142857142857143
510,穷孩子,龍胆紫/PurpleSoul,1653,0.5714285714285714
511,念念不忘,麦浚龙,9660,0.9230769230769231
512,灰姑娘,梁咏琪,4122,1.0
513,爱得起 (Solo),钟嘉欣,2909,0.8461538461538461
514,Sailing,Saint Clair,2581,0.8
515,梦见,Winky诗,3121,1.0
516,あなたが好き（喜欢你）,イトヲカシ,1144,0.8461538461538461
517,电台情歌,莫文蔚,5596,0.5833333333333334
518,paranoia,鹿乃,1661,0.8181818181818182
519,如果你是假的,王菲,1401,0.7142857142857143
520,The Wave,Stellar,1141,0.9166666666666666
521,Happy,Never Shout Never,1251,0.7
522,别问我是谁,王馨平,11272,0.7857142857142857
523,何而安,小曲儿,2335,1.0
524,SOS,超级市场,1280,0.7777777777777778
525,Red Sky (Cardini & Burger ASAP Remix),Audision,1193,0.9230769230769231
526,フラッシュバック,リリィ、さよなら,12472,0.6363636363636364
527,You Won't Let Me,Rachael Yamagata,18436,0.7857142857142857
528,Photograph,Ed Sheeran,36169,1.0
529,睡公主,G.E.M.邓紫棋,3222,0.0
530,有何不可,许嵩,81152,0.7857142857142857
531,视而不见,林嘉欣,1320,0.9333333333333333
532,丁香花,唐磊,30013,0.7777777777777778
533,世界第一等(Live) - live,刘德华,4430,0.9333333333333333
534,Stay With Me,Sam Smith,11013,0.7857142857142857
535,哲学家,卢巧音,2676,1.0
536,Where To Start,Lou Doillon,2240,1.0
537,茜さす（TV动画《夏目友人帐 伍》片尾曲 / TVアニメ「夏目友人帳 伍」エンディングテーマ）,Aimer,30725,1.0
538,记事本,陈慧琳,17874,0.9090909090909091
539,Faded,Zhu,3234,0.6923076923076923
540,831143,nero,20578,0.5
541,fish in the pool,ヘクとパスカル,22999,0.6
542,Everytime,Chen，Punch,13831,0.6923076923076923
543,拒绝再玩,张国荣,3845,0.75
544,唯一的你,HotCha,3234,0.8666666666666667
545,最佳损友,陈奕迅,47035,0.8666666666666667
546,笑忘书,王菲,21395,0.75
547,我们的歌,王力宏,18161,0.8
548,大城小爱,王力宏,20099,0.8
549,夕山谣,叫ぶ獣,6298,0.7142857142857143
550,戲中有氣,官恩娜,1475,0.7333333333333333
551,为你写诗,吴克群,11255,0.875
552,玉楼春,洪尘,2357,0.9285714285714286
553,少女的祈祷,杨千嬅,6687,0.7692307692307693
554,I Feel You,洪大光,3996,0.8666666666666667
555,Need You Now,Charlie Puth,4874,1.0
556,当爱已成往事（电影《霸王别姬》主题曲）,张国荣,5684,0.8333333333333334
557,外面的世界,莫文蔚,44740,0.8666666666666667
558,请不必再等,王馨平,2089,0.8571428571428571
559,普通朋友,陶喆,8272,0.8571428571428571
560,约束の空,nero,1248,0.8333333333333334
561,Black Car,Miriam Bryant,5095,0.8333333333333334
562,Don't Leave Me（日剧《SIGNAL信号：长期未解决事件搜查组》主题曲）,BTS (防弹少年团),4488,0.7142857142857143
563,再见悲哀,林忆莲,22053,0.7692307692307693
564,You′re my love,朴炯植,3116,0.7333333333333333
565,绘梁,封茗囧菌,1705,0.75
566,听说爱情回来过,林忆莲,2070,0.8461538461538461
567,再回首,姜育恒,7032,0.9333333333333333
568,李香兰(粤),胡伟立,1292,0.9230769230769231
569,Show Me (Original Mix),Me & My Toothbrush,4706,0.9285714285714286
570,メトロノーム,米津玄師,3523,0.75
571,听说你爱我,钟嘉欣,2123,1.0
572,NYC,J. Lisk,3578,0.8333333333333334
573,你瞒我瞒,陈柏宇,87152,0.5
574,就是爱你,陶喆,46006,1.0
575,怪你过份美丽,张国荣,1953,0.8461538461538461
576,耿耿于怀,麦浚龙,13444,0.9230769230769231
577,不必在乎我是谁,林忆莲,10394,1.0
578,柠檬白兰地（Lemon Brandy）,卧轨的火车,1953,0.5
579,Dusk Till Dawn,ZAYN，Sia,13884,0.4
580,那年的情书,江美琪,10844,1.0
581,女人花,梅艳芳,12184,1.0
582,春风十里,鹿先森乐队,230624,0.6923076923076923
583,生命树,吴雨霏,25239,0.8333333333333334
584,My Heart Is Open,Maroon 5，Gwen Stefani,1833,1.0
585,无眠,苏打绿,4404,0.8
586,rainy day,浜崎あゆみ,1192,1.0
587,皇后大道东,蒋志光，罗大佑,3934,0.6923076923076923
588,夜夜夜夜,齐秦,12322,0.8571428571428571
589,最冷一天,张国荣,5274,0.8461538461538461
590,Day and Night (Original mix),Lo Air,2673,0.4666666666666667
591,Go Go (Japanese Version),BTS (防弹少年团),1327,0.6666666666666666
592,郑子威 - 追光者（ 粤语版）（Cover 岑宁儿）,郑子威,1567,0.7
593,我本人,吴雨霏,11632,0.9333333333333333
594,我又想你了,陈信喆,56017,1.0
595,别在窗前等我,齐秦,1561,0.9285714285714286
596,Next Mistake (Kor Ver.),UNIQ,1249,1.0
597,Standing In China,Cody Simpson,11282,0.7857142857142857
598,Gold,The Tech Thieves,1001,0.8333333333333334
599,いかないで piano.ver,ふぁがじー,4792,0.8571428571428571
600,Too Late,Gui Boratto,2167,0.6666666666666666
601,全世界失眠,范玮琪,3331,1.0
602,이 사랑（这份爱）,DAViCHi,5841,1.0
603,假如让你吻下去,林忆莲,2846,0.8571428571428571
604,我爱雨夜花,S.H.E,1464,0.875
605,Thinking Out Loud,Ed Sheeran,26641,0.6666666666666666
606,Crystal Snow,BTS (防弹少年团),1048,0.9166666666666666
607,ありがとう…,KOKIA,15721,0.8666666666666667
608,分开不是谁不好,郭静,3384,1.0
609,红叶寺,小残,1044,0.8
610,红,张国荣,1197,0.8461538461538461
611,哪里只得我共你,Dear Jane,4538,0.9090909090909091
612,小さな恋のうた（小情歌）,倖田來未,2545,0.8
613,这些年来,张国荣,1034,0.8666666666666667
614,昨迟人,许志安,4737,0.8461538461538461
615,分开以后,唐禹哲,3313,0.8461538461538461
616,红色高跟鞋,蔡健雅,116204,1.0
617,なごり雪,福耳,1573,0.7857142857142857
618,下一页的我,王心凌,1831,0.7692307692307693
619,朝の陽ざしに君がいて,玉置浩二,1665,0.875
620,Talking to the Moon,Bruno Mars,13121,0.75
621,甘心情愿,郭峰,5649,0.9090909090909091
622,隔世信(七秀&少林),五色石南叶，小爱的妈,2368,1.0
623,未完成的爱情（The Unfinished Love）,光良,1575,0.6923076923076923
624,最后一页,江语晨,21018,0.8666666666666667
625,上心,郑欣宜,58797,0.9333333333333333
626,山海书,以冬，王朝,1989,1.0
627,蓝血人,许廷铿,1270,0.5714285714285714
628,多想留在你身边,刘增瞳,35268,0.8666666666666667
629,友情岁月（电影《古惑仔Ⅰ》主题曲）,郑伊健,19676,0.8571428571428571
630,Versace on the Floor,Bruno Mars,11130,0.8333333333333334
631,Let Go,BTS (防弹少年团),4739,0.7142857142857143
632,パズル,ENE,23078,0.9
633,情难枕,高胜美,1104,1.0
634,Crazy Over You (Original Mix),Torha & Earstrip,1311,0.8
635,하루에 세번（一天三次）,TWICE,1111,0.75
636,为了遇见你,薛之谦,14970,0.8461538461538461
637,最熟悉的陌生人,萧亚轩,18521,0.6923076923076923
638,Only Human,K,1842,0.8461538461538461
639,Don't Matter (Remix),ZAYN，August Alsina,1651,0.8333333333333334
640,临走前吻我,陈慧琳,2595,0.8181818181818182
641,还是好朋友,古巨基，梁静茹,4198,0.6666666666666666
642,側にいて,阿部真央,1122,0.7333333333333333
643,두근두근（扑通扑通）,Ben,1888,0.9166666666666666
644,Creep,Gamper & Dadoni，Ember Island,1378,1.0
645,心碎(粤),易欣,7119,0.8666666666666667
646,月球上的人,陈奕迅,4321,0.8461538461538461
647,Just Give Me A Reason,P!nk，Nate Ruess,26008,0.6923076923076923
648,宏愿,周柏豪,14714,0.5
649,HIRUNO HOSHI,illion,5693,0.8
650,粉雪（电视剧《一公升的眼泪》插曲）,レミオロメン,4533,0.9166666666666666
651,思念是一种病,张震岳，蔡健雅,11148,0.5714285714285714
652,千千阙歌,陈慧娴,28441,1.0
653,Make You Feel My Love,Adele,6194,0.6
654,热血燃烧（电影《古惑仔Ⅱ》插曲）,郑伊健，陈小春,4287,0.7272727272727273
655,后来,刘若英,106357,1.0
656,Cell Block Tango,Various Artists,1345,0.9230769230769231
657,闲岁,CRITTY，少年霜,4948,1.0
658,你在终点等我（电影《从你的全世界路过》主题曲）,王菲,108023,1.0
659,You Are My Everything,Gummy,5567,0.625
660,3月9日,レミオロメン,6184,0.7142857142857143
661,月球下的人,李幸倪,5874,0.8666666666666667
662,AS IF IT'S YOUR LAST (Japanese Ver.),BLACKPINK,1665,0.8333333333333334
663,被遗弃的公主,邓丽欣,1423,0.9166666666666666
664,宝贝 (in a day),张悬,24285,0.9230769230769231
665,Come With Me (DBMM Remix),Nora En Pure,1217,0.8461538461538461
666,亲爱的,潘玮柏,10213,0.8571428571428571
667,ルミネセンス,ラブリーサマーちゃん,16858,0.8666666666666667
668,How Long Will I Love You,Ellie Goulding,15743,0.6666666666666666
669,All Apologies (Live),Nirvana,1391,0.5
670,Realize,melody.,3516,0.8461538461538461
671,舍不得,弦子,11669,0.8571428571428571
672,痴心换情深,周慧敏,4427,0.8
673,自伤无色,まふまふ,2180,0.7142857142857143
674,Hafan,MitiS，FathoM,2036,0.8
675,MIC Drop (Japanese Version),BTS (防弹少年团),1909,0.8666666666666667
676,守护天使,邓健泓,2913,1.0
677,暇な夜、雨が降る（Himanayoru Amegafuru）,ウルトラタワー,2177,0.8333333333333334
678,你的眼神,蔡琴,9748,0.9333333333333333
679,致姗姗来迟的你 ,阿肆，林宥嘉,86430,0.8571428571428571
680,捞月亮的人,杨千嬅,2903,0.8571428571428571
681,너를 사랑해（我爱你）,尹美莱,5672,0.6428571428571429
682,忆江南,五音Jw,8979,0.7692307692307693
683,飘摇,周迅,23825,0.8333333333333334
684,你的眼神,林志美,1584,0.7333333333333333
685,语冰记,Midaho,1297,1.0
686,我不后悔,林志颖,1855,1.0
687,愛し子よ,ルルティア,22612,1.0
688,前所未见,陈慧琳,16804,0.9230769230769231
689,プラネタリウム（星象仪）,大塚 愛,10331,0.8
690,DNA (Japanese Version),BTS (防弹少年团),2469,0.8333333333333334
691,诗,Winky诗，三无MarBlue,2691,1.0
692,Beautiful In White (Demo),Shane Filan,75840,0.8666666666666667
693,偷凉记,吾恩，Golden，晃儿，Amuro,3074,0.8461538461538461
694,打上花火（动画电影《升空的焰火，从下面看还是从侧面看?》主题曲）,DAOKO，米津玄師,86517,0.9285714285714286
695,Reality,Lost Frequencies，Janieck Devy,25480,0.7857142857142857
696,今生今世(电影版),张国荣,1242,0.75
697,在水一方,邓丽君,5352,1.0
698,你的样子,林志炫,9720,0.6666666666666666
699,只要有你的地方（电影《消失的爱人》主题曲）,林俊杰,5809,0.8571428571428571
700,Story of Our Life,平井 大,4165,0.7
701,也许不易（电影《阿郎的故事》插曲）,李健达,2954,1.0
702,原来你什么都不想要,张惠妹,1542,0.6923076923076923
703,Perfect Duet (with Beyoncé),Ed Sheeran，Beyoncé,21512,0.8461538461538461
704,清明梦,音阙诗听，李佳思,4149,0.7
705,沉默是金,张国荣,1776,1.0
706,忧伤的嫖客,my little airport,8996,0.6428571428571429
707,你的名字 我的姓氏,张学友,7342,0.625
708,All With You步步惊心丽,哭笑不得得得颖儿,1288,0.7142857142857143
709,杀死我的温柔,麦家瑜,2340,0.45454545454545453
710,Broken,Tom Bailey，Bjonr,1007,0.8571428571428571
711,陪你度过漫长岁月（电影《陪安东尼度过漫长岁月》主题曲）,陈奕迅,82429,0.8571428571428571
712,Imagine,John Lennon,15811,0.9166666666666666
713,如怀尺璧,人衣大人,1330,0.8461538461538461
714,Ref:rain（TV动画《恋如雨止》片尾曲 / TVアニメ「恋は雨上がりのように」EDテーマ）,Aimer,14042,0.9285714285714286
715,Crystal Snow,BTS (防弹少年团),8468,0.5714285714285714
716,7538(Me U-Remix),KT，长气制作，Chiu Chiu,42119,0.6666666666666666
717,明月谱,五色石南叶，落樱风,1128,1.0
718,忘记他是她,关淑怡,1503,0.7333333333333333
719,What Goes Around...Comes Around (Radio Edit),Justin Timberlake,2261,0.9333333333333333
720,看我72变,蔡依林,5035,0.7857142857142857
721,アイトユウ,ラックライフ,4026,0.8571428571428571
722,恋曲1990（电影《又见阿郎》插曲）,罗大佑,4659,0.6666666666666666
723,다시 너를（再次见到你）,Mad Clown，金娜英,16530,0.6153846153846154
724,MIC Drop (Steve Aoki Remix) Feat. Desiigner,BTS (防弹少年团)，Desiigner，Steve Aoki,1489,0.8666666666666667
725,I Don't Wanna Live Forever (Fifty Shades Darker)（《五十度黑》主题曲）,ZAYN，Taylor Swift,45802,0.8333333333333334
726,Skyline,MÖWE,1096,0.8888888888888888
727,恋（日剧《逃避虽可耻但有用》主题曲 / ドラマ『逃げるは恥だが役に立つ』主題歌）,星野源,23102,0.8666666666666667
728,好久不见,陈奕迅,98299,0.8333333333333334
729,ロビンソン,スピッツ,3345,0.8666666666666667
730,The Only Things On My Mind Are Tacos and You（俄剧《战斗民族养成记/КАК Я СТАЛ РУССКИМ》插曲）,Olivia Millerschin,2599,0.8461538461538461
731,饿狼传说,张学友,12648,0.8571428571428571
732,影,柴咲コウ,1728,0.9166666666666666
733,Quit,Cashmere Cat，Ariana Grande,8511,1.0
734,还你,新学校废物合唱团,1107,1.0
735,朋友别哭,吕方,6358,1.0
736,你被写在我的歌里,苏打绿，陈嘉桦,12881,0.5714285714285714
737,한참 지나서（过了很久）,白智英,4172,0.7142857142857143
738,盛世回首,慕寒，Mario,14688,0.6363636363636364
739,在到处之间找我,梁翘柏,7897,0.8181818181818182
740,Halo,Beyoncé,16392,0.6666666666666666
741,A Thousand Dreams Of You（电影《风月》插曲）,张国荣,1248,0.8571428571428571
742,Friendships (Original Mix),Pascal Letoublon,41081,1.0
743,僕と月の話,ラックライフ,5076,0.9285714285714286
744,特别,黄龄,2361,0.875
745,2002,Anne-Marie,1670,0.8571428571428571
746,月亮代表我的心 (Live),张国荣,1044,0.8571428571428571
747,这么远那么近（原唱 : 黄耀明）,张信哲,4738,0.9333333333333333
748,志明与春娇,五月天,2488,1.0
749,不只爱情,区文诗,24747,0.9333333333333333
750,그러지마요（不要这样做）,Acoustic Collabo,1314,0.8
751,阖眸烟云,东篱,8912,0.8333333333333334
752,阿郎恋曲（电影《阿郎的故事》主题曲）,许冠杰,2095,0.75
753,遗憾,许美静,7218,1.0
754,即春谣-（家歌）,伦桑,3102,0.9166666666666666
755,原来过得很快乐,杨千嬅,1608,0.8461538461538461
756,生如逆旅,吾恩&贰婶,1348,0.5714285714285714
757,Intro : Serendipity,BTS (防弹少年团),1558,0.5
758,我喜欢上你时的内心活动（电影《喜欢你》主题曲）,陈绮贞,128438,0.6666666666666666
759,风的季节,Soler,48200,0.8571428571428571
760,如果可以待你好,麦浚龙,1285,0.9285714285714286
761,Havana,Camila Cabello，Young Thug,37402,0.7333333333333333
762,最后我们没在一起,白小白,24986,0.8666666666666667
763,回眸（墨武侠锋片尾曲）,金光布袋戏,2154,1.0
764,DNA,BTS (防弹少年团),4202,0.8571428571428571
765,天若有情（电影《天若有情》插曲）,袁凤瑛,12110,0.8888888888888888
766,有时寂寞,陈慧琳,4145,1.0
767,五線譜の空,Goose house,1070,0.7142857142857143
768,To Vals Tou Gamou (Remastered),Eleni Karaindrou,12482,0.9285714285714286
769,Best Of Me,BTS (防弹少年团),1343,0.8333333333333334
770,追梦人（电视剧《雪山飞狐》片尾曲）,凤飞飞,1206,1.0
771,For You（电影《五十度飞》主题曲）,Liam Payne，Rita Ora,6907,0.8333333333333334
772,走狗,周柏豪,14592,0.7272727272727273
773,在你遥远的附近,方力申,1751,0.5
774,多傻,刘惜君,5131,0.7857142857142857
775,小さな恋のうた,MONGOL800,12702,0.8181818181818182
776,祝你一路顺风（电影《逃学外传》主题曲）,吴奇隆,11139,1.0
777,庆余生,Assen捷，昼夜,1972,0.8333333333333334
778,把悲伤留给自己（电影《恶战》插曲）,林苑,1520,1.0
779,有人共鸣,林奕匡,2887,0.6666666666666666
780,Into You,Ariana Grande,1940,0.8
781,시무룩（闷闷不乐）,이웃집 꽃순이,3285,0.7142857142857143
782,总有你鼓励,伦永亮，李国祥,3009,0.7692307692307693
783,Bad Liar,Selena Gomez,8327,1.0
784,独角戏,许茹芸,19619,0.8666666666666667
785,太阳和野花,左卡乐队,3857,0.8
786,双生契,洛天依，乐正绫,3301,1.0
787,dimple,BTS (防弹少年团),1239,0.6666666666666666
788,Shy Girl,Kedam,12316,1.0
789,Stairway To Heaven,Led Zeppelin,4738,0.9090909090909091
790,长城宾馆,驳倒乐队,4716,0.8571428571428571
791,One Life,YOOKiE，Slander，Zach Sorgen,1443,0.9333333333333333
792,氧气,范晓萱,15229,0.7692307692307693
793,有病呻吟,张学友,1532,0.8
794,一无所有,王杰,3571,0.7142857142857143
795,Pied Piper,BTS (防弹少年团),1813,0.75
796,Problem,Ariana Grande，Iggy Azalea,10381,0.9285714285714286
797,满城雪（《梦幻西游》电脑版剑侠客同人曲）,贰婶,2054,0.8333333333333334
798,잠 못드는 밤 （不眠之夜）,Crush，Punch,13904,0.8333333333333334
799,再见悲哀,林忆莲,3627,1.0
800,我恨我痴心,刘德华,6318,0.8
801,니 생각중이야（在想你）,青春学概论,3893,0.8333333333333334
802,雨打芭蕉,小曲儿,1579,1.0
803,呼吸,蔡健雅,1609,0.4
804,知仙骨-《天官赐福》原创花怜同人曲,黑崎子,4674,0.9166666666666666
805,Little Traveler(piano arranged ver.),rairu,3427,0.8
806,夕阳之歌(Live) - live（电影《英雄本色3》主题曲）,梅艳芳,13116,0.6428571428571429
807,未完不待续,戴佩妮,1681,1.0
808,I Got You,Bebe Rexha,5502,0.7692307692307693
809,愿你决定,张国荣,13163,0.3333333333333333
810,你过的好吗,薛之谦,5779,0.7692307692307693
811,一生所爱(Live) - live,卢冠廷，Yoyo,22453,0.625
812,我不要被你记住,周柏豪,5415,0.8
813,是否我真的一无所有（电影《飚城》主题曲）,王杰,8188,0.9
814,사랑을 그려요（描绘爱情）,Navi,1277,1.0
815,思远道,平纱落雁音乐团队，伦桑,1150,0.7333333333333333
816,Beautiful,Carly Rae Jepsen，Justin Bieber,3520,0.9230769230769231
817,岁闲青山,smile_小千,1114,0.8571428571428571
818,问情,袁娅维,2730,0.8571428571428571
819,她比我丑,陈慧琳,2415,0.7142857142857143
820,少读红楼（87版《红楼梦》开播30周年纪念活动推广曲）,李常超 (Lao乾妈),6214,0.8666666666666667
821,眼睛不能没眼泪,古巨基,2113,0.8571428571428571
822,처음 그 자리에（最初的位置）,李宝蓝,9629,0.7692307692307693
823,2 Heads,Coleman Hell,7432,0.8
824,妳太善良,张智霖,8693,0.8666666666666667
825,幸会记,鸦青,1153,1.0
826,Gorgeous,Taylor Swift,69275,0.8666666666666667
827,他一定很爱你,阿杜,17543,0.6666666666666666
828,不能爱恋 只能暗恋,应昌佑,1269,0.8181818181818182
829,你不在,王力宏,5491,1.0
830,Diamonds,Rihanna,24135,1.0
831,画情,姚贝娜,2625,0.8461538461538461
832,MIC Drop,BTS (防弹少年团),1930,0.7857142857142857
833,马步谣（手游《楚留香》宣传曲）,双笙,32763,1.0
834,早操晚操,苏阳,2223,0.6
835,一场游戏一场梦（电影《黄色故事》插曲）,王杰,14551,0.75
